確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0703,2004,12,台北市,北投區,F,0,20~24,1,63000,63000120
0703,2004,12,台北市,文山區,M,0,20~24,1,63000,63000080
0703,2004,12,高雄市,左營區,F,1,20~24,1,64000,64000030
0703,2004,12,新北市,中和區,M,0,50~54,1,65000,65000030
0703,2004,12,新北市,新店區,M,0,30~34,1,65000,65000060
0703,2004,12,桃園市,桃園區,F,0,35~39,1,68000,68000010
0703,2004,12,桃園市,桃園區,F,0,45~49,1,68000,68000010
0703,2004,13,新北市,中和區,F,0,30~34,1,65000,65000030
0703,2004,14,台北市,士林區,M,0,20~24,1,63000,63000110
0703,2004,14,台北市,大同區,M,0,25~29,1,63000,63000060
0703,2004,14,台北市,松山區,F,0,20~24,1,63000,63000010
0703,2004,14,新北市,五股區,M,0,50~54,1,65000,65000150
0703,2004,14,桃園市,平鎮區,M,0,20~24,1,68000,68000100
0703,2004,15,宜蘭縣,宜蘭市,F,0,50~54,1,10002,10002010
0703,2004,15,台北市,中正區,F,0,70+,1,63000,63000050
0703,2004,15,台北市,大安區,M,0,25~29,1,63000,63000030
0703,2004,15,高雄市,林園區,M,0,30~34,1,64000,64000130
0703,2004,15,新北市,中和區,M,0,70+,1,65000,65000030
0703,2004,15,新北市,林口區,F,0,35~39,1,65000,65000170
0703,2004,15,新北市,汐止區,M,0,30~34,1,65000,65000110
0703,2004,15,新北市,瑞芳區,F,0,50~54,1,65000,65000120
0703,2004,15,桃園市,中壢區,M,0,20~24,1,68000,68000020
0703,2004,15,桃園市,中壢區,F,0,35~39,1,68000,68000020
0703,2004,15,桃園市,平鎮區,M,0,20~24,1,68000,68000100
0703,2004,16,雲林縣,元長鄉,M,0,25~29,1,10009,10009170
0703,2004,16,嘉義縣,太保市,M,1,25~29,1,10010,10010010
0703,2004,16,台北市,萬華區,M,0,35~39,1,63000,63000070
0703,2004,16,新北市,板橋區,M,0,20~24,1,65000,65000010
0703,2004,16,台南市,永康區,M,0,25~29,1,67000,67000310
0703,2004,16,桃園市,平鎮區,M,0,15~19,1,68000,68000100
0703,2004,17,苗栗縣,竹南鎮,F,0,30~34,1,10005,10005040
0703,2004,17,南投縣,埔里鎮,M,0,25~29,1,10008,10008020
0703,2004,17,台北市,內湖區,F,0,50~54,1,63000,63000100
0703,2004,17,台北市,其他,M,0,25~29,1,63000,63000999
0703,2004,17,台北市,北投區,F,0,20~24,1,63000,63000120
0703,2004,17,台北市,大同區,M,0,20~24,1,63000,63000060
0703,2004,17,高雄市,前金區,M,0,25~29,1,64000,64000070
0703,2004,17,新北市,中和區,M,0,30~34,1,65000,65000030
0703,2004,17,新北市,土城區,M,0,50~54,1,65000,65000130
0703,2004,17,桃園市,八德區,M,0,30~34,1,68000,68000080
0703,2004,17,桃園市,新屋區,M,0,25~29,1,68000,68000110
0703,2004,18,基隆市,暖暖區,M,0,45~49,1,10017,10017030
0703,2004,18,高雄市,岡山區,M,0,45~49,1,64000,64000190
0703,2004,18,高雄市,苓雅區,M,0,20~24,1,64000,64000080
0703,2004,18,新北市,永和區,M,0,30~34,1,65000,65000040
0703,2004,18,桃園市,中壢區,M,0,25~29,1,68000,68000020
0703,2004,18,桃園市,八德區,M,0,25~29,1,68000,68000080
0703,2004,19,台北市,北投區,M,0,20~24,1,63000,63000120
0703,2004,19,台北市,士林區,M,0,30~34,1,63000,63000110
0703,2004,19,新北市,三峽區,M,0,20~24,1,65000,65000090
0703,2004,19,新北市,林口區,F,0,20~24,1,65000,65000170
0703,2004,19,新北市,樹林區,F,0,30~34,1,65000,65000070
0703,2004,19,新北市,永和區,M,0,65~69,1,65000,65000040
0703,2004,19,桃園市,平鎮區,F,0,15~19,2,68000,68000100
0703,2004,20,新竹縣,芎林鄉,M,0,25~29,1,10004,10004070
0703,2004,20,苗栗縣,公館鄉,M,0,25~29,1,10005,10005090
0703,2004,20,彰化縣,員林市,M,0,20~24,1,10007,10007100
0703,2004,20,基隆市,七堵區,M,0,55~59,1,10017,10017020
0703,2004,20,高雄市,左營區,M,0,35~39,1,64000,64000030
0703,2004,20,新北市,土城區,M,0,20~24,1,65000,65000130
0703,2004,20,台中市,大里區,F,0,20~24,1,66000,66000280
0703,2004,20,桃園市,中壢區,F,0,35~39,1,68000,68000020
0703,2004,21,台北市,信義區,F,0,50~54,1,63000,63000020
0703,2004,21,台北市,內湖區,M,0,25~29,1,63000,63000100
0703,2004,21,高雄市,三民區,F,0,40~44,1,64000,64000050
0703,2004,21,高雄市,楠梓區,M,0,15~19,1,64000,64000040
0703,2004,21,高雄市,鼓山區,F,0,40~44,1,64000,64000020
0703,2004,21,新北市,永和區,F,0,70+,1,65000,65000040
0703,2004,21,新北市,汐止區,F,0,25~29,1,65000,65000110
0703,2004,22,宜蘭縣,頭城鎮,M,0,15~19,1,10002,10002040
0703,2004,22,苗栗縣,南庄鄉,M,0,20~24,1,10005,10005110
0703,2004,22,新北市,板橋區,M,0,20~24,1,65000,65000010
0703,2004,22,台南市,南區,M,0,35~39,1,67000,67000330
0703,2004,22,桃園市,龜山區,M,0,35~39,1,68000,68000070
0703,2004,23,基隆市,仁愛區,M,0,20~24,1,10017,10017040
0703,2004,23,高雄市,旗山區,M,0,40~44,1,64000,64000300
0703,2004,23,高雄市,楠梓區,F,0,20~24,1,64000,64000040
0703,2004,23,新北市,中和區,M,0,25~29,1,65000,65000030
0703,2004,23,新北市,八里區,M,0,30~34,1,65000,65000230
0703,2004,23,新北市,林口區,M,0,15~19,1,65000,65000170
0703,2004,23,台中市,南區,M,0,20~24,1,66000,66000030
0703,2004,23,桃園市,平鎮區,F,0,35~39,1,68000,68000100
0703,2004,24,南投縣,埔里鎮,F,0,15~19,1,10008,10008020
0703,2004,24,新竹市,東區,M,0,30~34,1,10018,10018010
0703,2004,24,台北市,內湖區,M,0,30~34,1,63000,63000100
0703,2004,24,台北市,文山區,M,0,35~39,1,63000,63000080
0703,2004,24,台北市,文山區,F,0,70+,1,63000,63000080
0703,2004,24,高雄市,大社區,F,0,15~19,1,64000,64000160
0703,2004,24,高雄市,新興區,M,0,30~34,1,64000,64000060
0703,2004,24,高雄市,鼓山區,M,0,25~29,1,64000,64000020
0703,2004,24,新北市,蘆洲區,M,0,60~64,1,65000,65000140
0703,2004,24,台中市,中區,M,0,20~24,1,66000,66000010
0703,2004,24,台南市,安南區,M,0,25~29,1,67000,67000350
0703,2004,24,桃園市,龜山區,F,0,20~24,1,68000,68000070
0703,2004,24,桃園市,龜山區,M,0,45~49,1,68000,68000070
0703,2004,25,屏東縣,屏東市,M,0,20~24,1,10013,10013010
0703,2004,25,屏東縣,鹽埔鄉,M,0,55~59,1,10013,10013100
0703,2004,25,台北市,信義區,M,0,30~34,1,63000,63000020
0703,2004,25,台北市,信義區,M,0,60~64,1,63000,63000020
0703,2004,25,台北市,松山區,M,0,20~24,1,63000,63000010
0703,2004,25,新北市,板橋區,M,0,25~29,1,65000,65000010
0703,2004,26,台北市,大同區,M,0,50~54,1,63000,63000060
0703,2004,26,高雄市,三民區,M,0,25~29,1,64000,64000050
0703,2004,26,高雄市,前鎮區,M,0,40~44,1,64000,64000090
0703,2004,26,台中市,大里區,F,0,25~29,1,66000,66000280
0703,2004,26,桃園市,八德區,M,0,40~44,1,68000,68000080
0703,2004,27,嘉義縣,水上鄉,M,0,20~24,1,10010,10010120
0703,2004,27,台北市,信義區,M,0,40~44,1,63000,63000020
0703,2004,27,新北市,三重區,M,0,35~39,1,65000,65000020
0703,2004,27,新北市,中和區,M,0,35~39,1,65000,65000030
0703,2004,27,新北市,板橋區,F,0,25~29,1,65000,65000010
0703,2004,27,桃園市,平鎮區,M,0,35~39,1,68000,68000100
0703,2004,28,宜蘭縣,冬山鄉,M,0,25~29,1,10002,10002080
0703,2004,28,嘉義縣,水上鄉,M,0,25~29,1,10010,10010120
0703,2004,28,屏東縣,長治鄉,F,0,30~34,1,10013,10013060
0703,2004,28,基隆市,七堵區,M,0,20~24,1,10017,10017020
0703,2004,28,台北市,南港區,M,0,30~34,1,63000,63000090
0703,2004,28,高雄市,鳳山區,F,0,25~29,1,64000,64000120
0703,2004,28,新北市,中和區,M,0,35~39,1,65000,65000030
0703,2004,28,台南市,七股區,F,0,35~39,1,67000,67000150
0703,2004,28,台南市,東區,M,0,25~29,1,67000,67000320
0703,2004,28,桃園市,中壢區,M,0,20~24,1,68000,68000020
0703,2004,29,彰化縣,田尾鄉,M,0,25~29,1,10007,10007210
0703,2004,29,台北市,萬華區,M,0,25~29,1,63000,63000070
0703,2004,29,新北市,三重區,M,0,20~24,1,65000,65000020
0703,2004,29,新北市,中和區,F,0,25~29,1,65000,65000030
0703,2004,29,新北市,樹林區,M,0,20~24,1,65000,65000070
0703,2004,29,桃園市,楊梅區,M,0,35~39,1,68000,68000040
0703,2004,30,台北市,內湖區,M,0,35~39,1,63000,63000100
0703,2004,30,高雄市,前鎮區,M,0,45~49,1,64000,64000090
0703,2004,30,桃園市,桃園區,M,0,25~29,1,68000,68000010
0703,2004,31,高雄市,楠梓區,M,0,30~34,1,64000,64000040
0703,2004,31,高雄市,鳳山區,M,0,20~24,1,64000,64000120
0703,2004,31,桃園市,龍潭區,M,0,50~54,1,68000,68000090
0703,2004,32,苗栗縣,苑裡鎮,M,0,30~34,1,10005,10005020
0703,2004,32,屏東縣,枋寮鄉,M,0,40~44,1,10013,10013160
0703,2004,32,台北市,中山區,M,0,35~39,1,63000,63000040
0703,2004,32,台北市,南港區,M,0,35~39,1,63000,63000090
0703,2004,32,台北市,大安區,M,0,30~34,1,63000,63000030
0703,2004,32,台北市,文山區,M,0,30~34,1,63000,63000080
0703,2004,32,新北市,新店區,M,0,30~34,1,65000,65000060
0703,2004,33,台北市,中山區,M,0,35~39,1,63000,63000040
0703,2004,33,高雄市,前金區,M,0,45~49,1,64000,64000070
0703,2004,33,新北市,其他,F,0,45~49,1,65000,65000999
0703,2004,33,新北市,新店區,M,0,45~49,1,65000,65000060
0703,2004,33,新北市,新莊區,F,0,45~49,1,65000,65000050
0703,2004,33,台中市,豐原區,M,0,45~49,1,66000,66000090
0703,2004,33,桃園市,平鎮區,F,0,35~39,1,68000,68000100
0703,2004,33,桃園市,蘆竹區,M,0,15~19,1,68000,68000050
0703,2004,34,苗栗縣,西湖鄉,F,0,55~59,1,10005,10005140
0703,2004,34,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
0703,2004,34,台北市,中正區,M,0,30~34,1,63000,63000050
0703,2004,34,台北市,大安區,M,0,45~49,1,63000,63000030
0703,2004,34,台北市,松山區,M,0,20~24,1,63000,63000010
0703,2004,34,高雄市,大樹區,M,0,40~44,1,64000,64000150
0703,2004,34,新北市,新莊區,F,0,45~49,1,65000,65000050
0703,2004,34,桃園市,新屋區,M,0,30~34,1,68000,68000110
0703,2004,34,桃園市,龍潭區,M,0,30~34,1,68000,68000090
0703,2004,35,新竹縣,竹北市,M,0,20~24,1,10004,10004010
0703,2004,35,彰化縣,鹿港鎮,M,0,30~34,1,10007,10007020
0703,2004,35,嘉義縣,竹崎鄉,F,0,65~69,1,10010,10010140
0703,2004,35,澎湖縣,七美鄉,F,0,40~44,1,10016,10016060
0703,2004,35,高雄市,前鎮區,F,0,55~59,1,64000,64000090
0703,2004,35,新北市,林口區,F,0,25~29,1,65000,65000170
0703,2004,35,新北市,蘆洲區,M,0,30~34,1,65000,65000140
0703,2004,35,台中市,梧棲區,M,0,30~34,1,66000,66000140
0703,2004,35,台南市,安南區,M,0,30~34,1,67000,67000350
0703,2004,36,宜蘭縣,羅東鎮,F,0,35~39,1,10002,10002020
0703,2004,36,台北市,內湖區,M,0,25~29,1,63000,63000100
0703,2004,36,台北市,南港區,M,0,25~29,1,63000,63000090
0703,2004,36,台北市,文山區,M,0,40~44,1,63000,63000080
0703,2004,36,台北市,萬華區,M,0,30~34,1,63000,63000070
0703,2004,36,高雄市,三民區,F,0,40~44,1,64000,64000050
0703,2004,36,新北市,五股區,F,0,35~39,1,65000,65000150
0703,2004,36,新北市,蘆洲區,M,0,20~24,1,65000,65000140
0703,2004,36,台中市,清水區,M,0,40~44,1,66000,66000120
0703,2004,36,台南市,北區,M,0,35~39,1,67000,67000340
0703,2004,37,宜蘭縣,羅東鎮,F,0,40~44,1,10002,10002020
0703,2004,37,彰化縣,田尾鄉,F,0,20~24,1,10007,10007210
0703,2004,37,台北市,信義區,F,0,25~29,1,63000,63000020
0703,2004,37,台北市,士林區,M,0,20~24,1,63000,63000110
0703,2004,37,新北市,三峽區,F,0,30~34,1,65000,65000090
0703,2004,37,新北市,土城區,M,0,50~54,1,65000,65000130
0703,2004,37,新北市,新店區,M,0,20~24,1,65000,65000060
0703,2004,37,新北市,新莊區,F,0,40~44,1,65000,65000050
0703,2004,37,台中市,大里區,M,0,30~34,1,66000,66000280
0703,2004,38,台北市,信義區,M,0,35~39,1,63000,63000020
0703,2004,38,高雄市,左營區,M,0,20~24,1,64000,64000030
0703,2004,38,新北市,三重區,M,0,25~29,1,65000,65000020
0703,2004,38,新北市,中和區,M,0,30~34,1,65000,65000030
0703,2004,38,桃園市,桃園區,M,0,25~29,1,68000,68000010
0703,2004,39,新竹縣,竹北市,M,0,20~24,1,10004,10004010
0703,2004,39,彰化縣,彰化市,F,0,25~29,1,10007,10007010
0703,2004,39,新竹市,東區,M,0,20~24,1,10018,10018010
0703,2004,39,台北市,南港區,M,0,20~24,1,63000,63000090
0703,2004,39,台北市,士林區,M,0,35~39,1,63000,63000110
0703,2004,39,台北市,文山區,F,0,25~29,1,63000,63000080
0703,2004,39,新北市,新店區,F,0,20~24,1,65000,65000060
0703,2004,39,新北市,新店區,M,0,25~29,1,65000,65000060
0703,2004,39,新北市,永和區,F,0,45~49,1,65000,65000040
0703,2004,39,新北市,汐止區,M,0,20~24,1,65000,65000110
0703,2004,39,台中市,后里區,M,0,25~29,1,66000,66000150
0703,2004,40,雲林縣,褒忠鄉,M,0,30~34,1,10009,10009150
0703,2004,40,基隆市,暖暖區,M,0,10~14,1,10017,10017030
0703,2004,40,台北市,內湖區,M,0,35~39,1,63000,63000100
0703,2004,40,台北市,北投區,F,0,20~24,1,63000,63000120
0703,2004,40,台北市,大同區,M,0,20~24,1,63000,63000060
0703,2004,40,高雄市,前鎮區,F,0,20~24,1,64000,64000090
0703,2004,40,高雄市,岡山區,M,0,35~39,1,64000,64000190
0703,2004,40,新北市,中和區,M,0,25~29,1,65000,65000030
0703,2004,40,新北市,土城區,M,0,20~24,1,65000,65000130
0703,2004,40,新北市,蘆洲區,M,0,35~39,1,65000,65000140
0703,2004,40,台中市,霧峰區,M,0,45~49,1,66000,66000260
0703,2004,41,高雄市,左營區,F,0,25~29,1,64000,64000030
0703,2004,41,高雄市,湖內區,M,0,25~29,1,64000,64000250
0703,2004,41,新北市,板橋區,M,0,20~24,1,65000,65000010
0703,2004,41,台中市,太平區,M,0,40~44,1,66000,66000270
0703,2004,41,桃園市,八德區,M,0,20~24,1,68000,68000080
0703,2004,42,台北市,內湖區,M,0,25~29,1,63000,63000100
0703,2004,42,台北市,文山區,F,0,25~29,1,63000,63000080
0703,2004,42,新北市,新莊區,F,0,25~29,1,65000,65000050
0703,2004,42,桃園市,桃園區,M,0,30~34,1,68000,68000010
0703,2004,43,新竹縣,芎林鄉,M,0,30~34,1,10004,10004070
0703,2004,43,南投縣,埔里鎮,M,0,50~54,1,10008,10008020
0703,2004,43,花蓮縣,吉安鄉,M,0,35~39,1,10015,10015050
0703,2004,43,新北市,板橋區,M,0,30~34,1,65000,65000010
0703,2004,43,新北市,蘆洲區,F,0,50~54,1,65000,65000140
0703,2004,43,台中市,潭子區,M,0,25~29,1,66000,66000170
0703,2004,44,嘉義縣,六腳鄉,M,0,60~64,1,10010,10010080
0703,2004,44,新竹市,東區,M,0,35~39,1,10018,10018010
0703,2004,44,台北市,士林區,M,0,25~29,1,63000,63000110
0703,2004,44,台北市,文山區,F,0,25~29,1,63000,63000080
0703,2004,44,新北市,樹林區,M,0,30~34,1,65000,65000070
0703,2004,44,新北市,蘆洲區,M,0,35~39,1,65000,65000140
0703,2004,44,桃園市,龜山區,F,0,40~44,1,68000,68000070
0703,2004,45,連江縣,南竿鄉,F,0,20~24,1,09007,09007010
0703,2004,45,雲林縣,土庫鎮,M,0,35~39,1,10009,10009050
0703,2004,45,台北市,中山區,M,0,50~54,1,63000,63000040
0703,2004,45,台北市,中山區,M,0,60~64,1,63000,63000040
0703,2004,45,台北市,信義區,M,0,20~24,2,63000,63000020
0703,2004,45,高雄市,大寮區,M,0,20~24,1,64000,64000140
0703,2004,45,高雄市,鳥松區,M,0,30~34,1,64000,64000180
0703,2004,46,台北市,中正區,M,0,50~54,1,63000,63000050
0703,2004,46,台北市,信義區,M,0,45~49,1,63000,63000020
0703,2004,46,台北市,大同區,M,0,45~49,1,63000,63000060
0703,2004,46,台北市,文山區,M,0,25~29,1,63000,63000080
0703,2004,46,高雄市,美濃區,F,1,30~34,1,64000,64000310
0703,2004,46,新北市,中和區,M,0,20~24,1,65000,65000030
0703,2004,46,新北市,五股區,F,0,20~24,1,65000,65000150
0703,2004,46,新北市,淡水區,F,0,0,1,65000,65000100
0703,2004,46,台中市,西區,M,0,25~29,1,66000,66000040
0703,2004,46,台南市,大內區,M,0,35~39,1,67000,67000110
0703,2004,46,桃園市,楊梅區,F,0,25~29,1,68000,68000040
0703,2004,47,雲林縣,土庫鎮,F,0,20~24,1,10009,10009050
0703,2004,47,高雄縣(舊),旗山鎮,M,0,30~34,1,10012,10012190
0703,2004,47,新竹市,東區,F,0,25~29,1,10018,10018010
0703,2004,47,高雄市,大社區,M,0,20~24,1,64000,64000160
0703,2004,47,台南市,東區,F,0,30~34,1,67000,67000320
0703,2004,48,嘉義縣,民雄鄉,M,0,35~39,1,10010,10010050
0703,2004,48,嘉義縣,民雄鄉,M,0,40~44,1,10010,10010050
0703,2004,48,高雄市,苓雅區,M,0,30~34,1,64000,64000080
0703,2004,48,新北市,中和區,M,0,30~34,1,65000,65000030
0703,2004,48,新北市,新店區,M,0,30~34,1,65000,65000060
0703,2004,48,新北市,新店區,F,0,5~9,1,65000,65000060
0703,2004,48,台中市,霧峰區,M,0,20~24,1,66000,66000260
0703,2004,49,宜蘭縣,宜蘭市,M,0,30~34,1,10002,10002010
0703,2004,49,宜蘭縣,礁溪鄉,F,0,30~34,1,10002,10002050
0703,2004,49,彰化縣,彰化市,F,0,55~59,1,10007,10007010
0703,2004,49,新竹市,東區,F,0,30~34,1,10018,10018010
0703,2004,49,台北市,中正區,M,0,30~34,1,63000,63000050
0703,2004,49,台北市,中正區,F,0,50~54,1,63000,63000050
0703,2004,49,台北市,大安區,F,0,20~24,1,63000,63000030
0703,2004,49,新北市,中和區,F,0,35~39,1,65000,65000030
0703,2004,49,新北市,中和區,M,0,40~44,1,65000,65000030
0703,2004,49,新北市,中和區,M,0,50~54,1,65000,65000030
0703,2004,49,新北市,汐止區,M,0,30~34,1,65000,65000110
0703,2004,49,新北市,蘆洲區,M,0,60~64,1,65000,65000140
0703,2004,49,桃園市,中壢區,M,0,35~39,1,68000,68000020
0703,2004,49,桃園市,平鎮區,M,0,0,1,68000,68000100
0703,2004,49,桃園市,桃園區,M,0,30~34,1,68000,68000010
0703,2004,50,高雄市,路竹區,F,0,55~59,1,64000,64000240
0703,2004,50,新北市,三重區,M,0,30~34,1,65000,65000020
0703,2004,50,新北市,永和區,M,0,25~29,1,65000,65000040
0703,2004,50,台中市,太平區,F,0,25~29,1,66000,66000270
0703,2004,51,宜蘭縣,大同鄉,M,0,40~44,1,10002,10002110
0703,2004,51,新竹縣,新埔鎮,M,0,35~39,1,10004,10004030
0703,2004,51,彰化縣,田中鎮,F,0,65~69,1,10007,10007120
0703,2004,51,台北市,中山區,F,0,25~29,1,63000,63000040
0703,2004,51,台北市,松山區,F,0,25~29,1,63000,63000010
0703,2004,51,新北市,中和區,M,0,35~39,1,65000,65000030
0703,2004,51,桃園市,大園區,M,0,30~34,1,68000,68000060
0703,2004,51,桃園市,蘆竹區,M,0,20~24,1,68000,68000050
0703,2004,52,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
0703,2004,52,台北市,中正區,F,0,70+,1,63000,63000050
0703,2004,52,新北市,新莊區,F,0,20~24,1,65000,65000050
0703,2004,52,桃園市,龜山區,M,0,20~24,1,68000,68000070
0703,2004,53,台北市,大安區,M,0,30~34,1,63000,63000030
0703,2004,53,高雄市,苓雅區,M,0,45~49,1,64000,64000080
0703,2004,53,新北市,新店區,F,0,25~29,1,65000,65000060
0703,2005,1,台北市,中山區,F,0,40~44,1,63000,63000040
0703,2005,1,台北市,文山區,F,0,70+,1,63000,63000080
0703,2005,1,高雄市,田寮區,M,0,70+,1,64000,64000220
0703,2005,1,桃園市,桃園區,M,0,30~34,1,68000,68000010
0703,2005,2,嘉義縣,太保市,M,0,45~49,1,10010,10010010
0703,2005,2,新竹市,東區,M,0,30~34,1,10018,10018010
0703,2005,2,高雄市,新興區,M,0,30~34,1,64000,64000060
0703,2005,2,新北市,中和區,M,0,35~39,1,65000,65000030
0703,2005,2,新北市,板橋區,M,0,20~24,1,65000,65000010
0703,2005,2,新北市,萬里區,F,0,30~34,1,65000,65000280
0703,2005,2,新北市,蘆洲區,M,0,0,1,65000,65000140
0703,2005,2,桃園市,八德區,M,0,20~24,1,68000,68000080
0703,2005,3,台北市,大安區,F,0,30~34,1,63000,63000030
0703,2005,3,台北市,松山區,M,0,50~54,1,63000,63000010
0703,2005,3,新北市,淡水區,M,0,15~19,1,65000,65000100
0703,2005,3,台中市,龍井區,M,0,40~44,1,66000,66000250
0703,2005,3,桃園市,觀音區,M,0,65~69,1,68000,68000120
0703,2005,4,彰化縣,員林市,M,0,30~34,1,10007,10007100
0703,2005,4,屏東縣,屏東市,M,0,35~39,1,10013,10013010
0703,2005,4,新北市,土城區,M,0,30~34,1,65000,65000130
0703,2005,4,新北市,板橋區,F,0,45~49,1,65000,65000010
0703,2005,4,桃園市,新屋區,M,0,35~39,1,68000,68000110
0703,2005,4,桃園市,桃園區,M,0,30~34,1,68000,68000010
0703,2005,5,彰化縣,員林市,F,0,30~34,1,10007,10007100
0703,2005,5,台北市,南港區,M,0,20~24,1,63000,63000090
0703,2005,5,台北市,大安區,M,0,25~29,1,63000,63000030
0703,2005,6,新竹縣,竹東鎮,M,0,30~34,1,10004,10004020
0703,2005,6,屏東縣,枋寮鄉,F,0,20~24,1,10013,10013160
0703,2005,6,台北市,中山區,M,0,50~54,1,63000,63000040
0703,2005,6,台北市,大安區,M,0,30~34,1,63000,63000030
0703,2005,6,新北市,新莊區,F,1,35~39,1,65000,65000050
0703,2005,6,新北市,深坑區,F,0,20~24,1,65000,65000180
0703,2005,7,台北市,中山區,M,0,30~34,1,63000,63000040
0703,2005,7,新北市,永和區,F,0,40~44,1,65000,65000040
0703,2005,7,台南市,北區,F,0,20~24,1,67000,67000340
0703,2005,8,苗栗縣,竹南鎮,F,1,20~24,1,10005,10005040
0703,2005,8,彰化縣,鹿港鎮,M,0,60~64,1,10007,10007020
0703,2005,8,台北市,中山區,M,0,55~59,1,63000,63000040
0703,2005,8,新北市,中和區,F,0,20~24,1,65000,65000030
0703,2005,8,新北市,蘆洲區,F,0,25~29,1,65000,65000140
0703,2005,8,台南市,後壁區,M,0,60~64,1,67000,67000050
0703,2005,8,桃園市,楊梅區,F,0,45~49,1,68000,68000040
0703,2005,9,台北市,內湖區,M,0,45~49,1,63000,63000100
0703,2005,9,台北市,大同區,M,0,40~44,1,63000,63000060
0703,2005,9,台北市,大安區,M,0,55~59,1,63000,63000030
0703,2005,9,台北市,文山區,M,0,35~39,1,63000,63000080
0703,2005,9,新北市,八里區,F,0,5~9,1,65000,65000230
0703,2005,9,新北市,新莊區,M,0,20~24,1,65000,65000050
0703,2005,10,台東縣,台東市,M,0,35~39,1,10014,10014010
0703,2005,10,嘉義市,東區,M,0,70+,1,10020,10020010
0703,2005,10,台北市,中正區,M,0,25~29,1,63000,63000050
0703,2005,10,台北市,文山區,F,0,70+,1,63000,63000080
0703,2005,10,新北市,板橋區,M,0,35~39,1,65000,65000010
0703,2005,11,宜蘭縣,冬山鄉,M,0,45~49,1,10002,10002080
0703,2005,11,宜蘭縣,頭城鎮,M,0,35~39,1,10002,10002040
